Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000Aw629aXoEonucWsUpV,13-07-2025,16:37:03,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000Aw62A5JLqcJuY2bH29,13-07-2025,16:37:08,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000Aw62J7gQOgr7aDu0oM,13-07-2025,16:38:46,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000Aw66jO3kX83mHYl7SL,13-07-2025,17:28:20,Card payment,The King & Co,🍺,Entertainment,-20.6,GBP,-20.6,GBP,,Catford Tavern - Catford Road,,PORTOBELLO PUB COMPA 1 LONDON        GBR,,-20.6,
tx_0000Aw6IWHEBowRdSjBRI1,13-07-2025,19:40:26,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000Aw6IYqP00wobZiW7kY,13-07-2025,19:40:53,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000Aw6IeKbr8CwJj8Rfda,13-07-2025,19:41:53,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000Aw6IiESfvomiptFeBV,13-07-2025,19:42:35,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000Aw7CKc00MY3p2NbEtm,14-07-2025,06:05:48,Card payment,Human Forest,🚗,Transport,-5,GBP,-5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-5,
tx_0000Aw7CUMdELxOR9UHhUP,14-07-2025,06:07:34,Card payment,Human Forest,🚗,Transport,5,GBP,5,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,,5
tx_0000Aw7CqN7BEnPOeam1BJ,14-07-2025,06:11:32,Card payment,Human Forest,🚗,Transport,-1.9,GBP,-1.9,GBP,,207-209 Southwark Bridge Road,,FOREST                 LONDON        GBR,,-1.9,
tx_0000Aw7suXNJEF1sCNXDzV,14-07-2025,14:02:54,Faster payment,Christheart Parmar,,Holidays,-67.2,GBP,-67.2,GBP,Christ,,,Christ,,-67.2,
tx_0000Aw7svu7IA3icpCgCPr,14-07-2025,14:03:09,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000Aw81SrxK10AvIdAfkP,14-07-2025,15:38:37,Card payment,Tariq Halal Meats,🥩,Groceries,-6.33,GBP,-6.33,GBP,,286 Old Kent Road,,Tariq Halal Meats      London        GBR,,-6.33,
tx_0000Aw82XIg2hxVchemZFr,14-07-2025,15:50:45,Card payment,Tesco,🍏 ,Groceries,-13.48,GBP,-13.48,GBP,,107 Dunton Road,,TESCO STORES 3189      SOUTHWARK     GBR,,-13.48,
tx_0000AwI9B4osBwKquV7v5n,19-07-2025,12:52:17,Faster payment,U Parmar,,Income,500,GBP,500,GBP,Balance,,,friend,,,500
tx_0000AwIAM3GGQQWXWPyCOH,19-07-2025,13:05:28,Monzo-to-Monzo,Rakshanda Ranadive,,General,-500,GBP,-500,GBP,,,,,,-500,
tx_0000AwIWQZReuHm8UxGq38,19-07-2025,17:12:48,Card payment,Tesco,🍏 ,Groceries,-15.95,GBP,-15.95,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-15.95,
tx_0000AwIbtBU1ZgzlLAQhOL,19-07-2025,18:13:59,Faster payment,K Gajjar,,Income,200,GBP,200,GBP,Balance,,,Fund,,,200
tx_0000AwIs5zb8fpmqHiyEbJ,19-07-2025,21:15:36,Pot transfer,Holiday Pot,,Savings,-200,GBP,-200,GBP,,,,,,-200,
tx_0000AwLto8r0IwsK4ni8B9,21-07-2025,08:18:55,Card payment,Transport for London,🚆,Transport,-5.25,GBP,-5.25,GBP,"Travel charge for Monday, 21 Jul","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-5.25,
tx_0000AwM5Z5XrWToYMqQ1BZ,21-07-2025,10:30:39,Card payment,Google,💻,Entertainment,0,GBP,0,GBP,Active card check,,,GOOGLE *WALLET TEMP    CC@GOOGLE.COM IRL,,0,
tx_0000AwM7XEXhIeeDPzr0yn,21-07-2025,10:52:43,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Sunday, 20 Jul",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AwQnVmoJtVSVBneTch,23-07-2025,17:01:55,Card payment,Tesco,🍏 ,Groceries,-0.72,GBP,-0.72,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-0.72,
tx_0000AwSiw4QysjtypEzgcF,24-07-2025,15:20:04,Faster payment,Apurv Renake,,Transfers,-10,GBP,-10,GBP,Apurv HSBC,,,Apurv HSBC,,-10,
tx_0000AwSiwF2DT8xnlCmkTc,24-07-2025,15:20:06,Pot transfer,Holiday Pot,,Savings,20,GBP,20,GBP,,,,,,,20
tx_0000AwTexiC6KrJLZRnOGw,25-07-2025,02:10:15,Card payment,Amazon,📦,Shopping,34.99,GBP,34.99,GBP,,1 Principal Place Worship Street,,AMAZON* RC45L5E84\1 Principal Place Worship Street\LONDON\EC2A 2FA  LNDGBR,,,34.99
tx_0000AwTjqLObCUmR7b1bDV,25-07-2025,03:04:57,Direct Debit,PureGym,,Personal care,-28.99,GBP,-28.99,GBP,4.60038E+15,,,4.60038E+15,,-28.99,
tx_0000AwWeGrgPlMPQCuworp,26-07-2025,12:46:39,Card payment,Transport for London,🚆,Transport,-4.2,GBP,-4.2,GBP,"Travel charge for Friday, 25 Jul",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-4.2,
tx_0000AwWeOEJW1M326ah3z7,26-07-2025,12:47:59,Pot transfer,Holiday Pot,,Savings,30,GBP,30,GBP,,,,,,,30
tx_0000AwWeOJRUx7HresindB,26-07-2025,12:47:59,Faster payment,Mr Atharv N Yenpure,,General,-35,GBP,-35,GBP,Amazon Refund,,,Amazon Refund,,-35,
tx_0000AwaK5UnPINvB04yA9B,28-07-2025,07:19:20,Card payment,Tesco,🍏 ,Groceries,-2.65,GBP,-2.65,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-2.65,
tx_0000AwbrEhulNhhox68k2E,29-07-2025,01:05:29,Pot transfer,🏡 + 💍👰🏻‍♀️ Pot,,Savings,-100,GBP,-100,GBP,,,,,,-100,
tx_0000AwdG26RvXetlOCbG7t,29-07-2025,17:18:02,Pot transfer,Holiday Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000AweTAoZgrXcF5kbZRK,30-07-2025,07:19:59,Card payment,Tesco,🍏 ,Groceries,-4.39,GBP,-4.39,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-4.39,
tx_0000AwfHY79GxzBF6vi6DJ,30-07-2025,16:44:27,Bacs (Direct Credit),Accor Hotels,,Income,818.36,GBP,818.36,GBP,2193    01013514,,,2193    01013514,,,818.36
tx_0000AwfJOimGPNtYYKi7so,30-07-2025,17:05:10,Card payment,Tesco,🍏 ,Groceries,-10.74,GBP,-10.74,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-10.74,
tx_0000AwfcFSEiR7f1iUPtBZ,30-07-2025,20:36:23,Faster payment,Mr Atharv N Yenpure,,Rent,-525,GBP,-525,GBP,Rent Aug,,,Rent Aug,,-525,
tx_0000AwfcQ0xgBSkGclZ5mr,30-07-2025,20:38:17,Flex,,,Transfers,-229.67,GBP,-229.67,GBP,"Early payment towards Nike, Tesco and 2 more",,,Flex,,-229.67,
tx_0000AwgSvu3kZnGnKyQcVu,31-07-2025,06:26:43,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000AwiHNcPQyzvgw9lst0,01-08-2025,03:26:41,overdraft,,,General,-0.05,GBP,-0.05,GBP,This is the charge for your July 2025 overdraft,,,July overdraft fees,,-0.05,
tx_0000AwiTPF147x0KCX0MCn,01-08-2025,05:41:26,Card payment,Grind,☕,Eating out,-42.5,GBP,-42.5,GBP,,,,GRIND & CO             LONDON        GBR,,-42.5,
tx_0000Awic32Q9AxQIxMH1Or,01-08-2025,07:18:16,Card payment,Tesco,🍏 ,Groceries,-3.94,GBP,-3.94,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-3.94,
tx_0000AwjjKneZiEBavtS9Wl,01-08-2025,20:14:38,Card payment,Tesco,🍏 ,Groceries,-21.9,GBP,-21.9,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-21.9,
tx_0000AwjkQJOLEoT7TzrXe5,01-08-2025,20:26:50,Pot transfer,Holiday Pot,,Savings,50,GBP,50,GBP,,,,,,,50
tx_0000AwkqRNp92PE92730i1,02-08-2025,09:08:58,Card payment,Tesco,🍏 ,Groceries,-1.2,GBP,-1.2,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-1.2,
tx_0000AwljFTfoxTYhH8STQ1,02-08-2025,19:23:05,Card payment,Tesco,🍏 ,Groceries,-11.5,GBP,-11.5,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-11.5,
tx_0000AwpYYScSmPhTxHuH8T,04-08-2025,15:42:07,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Monday, 4 Aug","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-1.75,
tx_0000AwqneCzFVUjF2CR4fR,05-08-2025,06:05:56,Pot transfer,Holiday Pot,,Savings,120,GBP,120,GBP,,,,,,,120
tx_0000AwqniMffRYqQftbPnQ,05-08-2025,06:06:41,Faster payment,Apurv Renake,,Bills,-120,GBP,-120,GBP,Gas Elect,,,Gas Elect,,-120,
tx_0000AwtC2impiL6r3EFnGL,06-08-2025,09:48:42,Card payment,Tesco,🍏 ,Groceries,-5.05,GBP,-5.05,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-5.05,
tx_0000AwtC6oeRqpL1rZhM70,06-08-2025,09:49:27,Flex,Tesco,🍏 ,Groceries,5.05,GBP,5.05,GBP,Returned for Tesco,,,Flex,,,5.05
tx_0000AwvvDfdIfH9EZE3CpI,07-08-2025,17:24:20,Pot transfer,Holiday Pot,,Savings,55,GBP,55,GBP,,,,,,,55
tx_0000Awvw2ZY72kYwxZRb85,07-08-2025,17:33:32,Card payment,Klarna,💳,Bills,-53.55,GBP,-53.55,GBP,,,,Klarna*Klarna Shoppi   London        GBR,,-53.55,
tx_0000AwxXkvaqKtOoNeVLtp,08-08-2025,12:10:51,Pot transfer,Holiday Pot,,Savings,300,GBP,300,GBP,,,,,,,300
tx_0000AwxXoA4swInEs2bijp,08-08-2025,12:11:26,Faster payment,Apurv Renake,,Transfers,-300,GBP,-300,GBP,Revolute Self,,,Revolute Self,,-300,
tx_0000AwxkFgQPyoD5kluGEm,08-08-2025,14:30:52,Card payment,Transport for London,🚆,Transport,-3.5,GBP,-3.5,GBP,"Travel charge for Thursday, 7 Aug",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-3.5,
tx_0000AwxqeNUk6AWPPgDiKX,08-08-2025,15:42:34,signup_referral,,,Income,10,GBP,10,GBP,,,,Referral bonus 🎉,,,10
tx_0000AwyAiz3CPJ72somZdZ,08-08-2025,19:27:30,Card payment,TK Maxx,👕👗,Shopping,-10.98,GBP,-10.98,GBP,,203-207 Oxford Street,,TK MAXX                LONDON        GBR,,-10.98,
tx_0000AwzCceihTduAmqJQIL,09-08-2025,07:23:28,Pot transfer,Holiday Pot,,Savings,200,GBP,200,GBP,,,,,,,200
tx_0000AwzCnRA6E51Fc6tunR,09-08-2025,07:25:25,Faster payment,Kaushalkumar Gajjar,,General,-200,GBP,-200,GBP,Funds,,,Funds,,-200,
tx_0000AwzogM2kee7lja2fdR,09-08-2025,14:29:56,Card payment,Transport for London,🚆,Transport,-4.65,GBP,-4.65,GBP,"Travel charge for Friday, 8 Aug",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-4.65,
tx_0000Ax0HK30Xe5HvERCBZB,09-08-2025,19:50:50,Card payment,Uber,🚖,Transport,0,GBP,0,GBP,Active card check,Aldgate Tower First Floor,,Uber UK Rides          London        GBR,,0,
tx_0000Ax0HqIHKP9CeAWn8i1,09-08-2025,19:56:40,Card payment,Uber Eats,🍽,Eating out,-20.98,GBP,-20.98,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-20.98,
tx_0000Ax0Ik54Uh99XhKgFlJ,09-08-2025,20:06:45,Pot transfer,Holiday Pot,,Savings,27.65,GBP,27.65,GBP,,,,,,,27.65
tx_0000Ax1utgnplrTrGYARCT,10-08-2025,14:49:00,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Saturday, 9 Aug",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000Ax4kLy0YsaqMNPGvh3,11-08-2025,23:34:59,Card payment,Uber,🚖,Transport,-60.36,GBP,-60.36,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-60.36,
tx_0000Ax4yXMvRyYWLGUcFij,12-08-2025,02:13:55,Card payment,Transport for London,🚆,Transport,-5.8,GBP,-5.8,GBP,"Travel charge for Monday, 11 Aug","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-5.8,
tx_0000Ax5rlfckkNkaa1rPBB,12-08-2025,12:32:46,Card payment,Bism Supermarket LTD,🍎,Groceries,-2.99,GBP,-2.99,GBP,,234 Southwark Park Road,,BISM SUPERMARKET LTD   London        GBR,,-2.99,
tx_0000Ax6m3pVwJFyCZLcG01,12-08-2025,23:03:32,Pot transfer,CCT Pot,,Savings,100,GBP,100,GBP,,,,,,,100
tx_0000AxBeBfOI0KN8ThPVRq,15-08-2025,07:28:52,Card payment,Tesco,🍏 ,Groceries,-1.65,GBP,-1.65,GBP,,186-188 Southwark Park Road,,TESCO-STORES 6070      BERMONDSEY    GBR,,-1.65,
tx_0000AxCErfzfkWercgD1kX,15-08-2025,14:19:51,Card payment,Transport for London,🚆,Transport,-4.65,GBP,-4.65,GBP,"Travel charge for Thursday, 14 Aug",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-4.65,
tx_0000AxIMQMvEVwNGqZk7PN,18-08-2025,13:12:49,Pot transfer,CCT Pot,,Savings,120.5,GBP,120.5,GBP,,,,,,,120.5
tx_0000AxINvbSOcj226kROr4,18-08-2025,13:29:40,Flex,,,Transfers,-25.53,GBP,-25.53,GBP,Early payment towards Cas Indiejewel Fashion,,,Flex,,-25.53,
tx_0000AxINy0WoNe64RaeWvK,18-08-2025,13:30:06,Flex,,,Transfers,-3,GBP,-3,GBP,Early payment towards Iceland,,,Flex,,-3,
tx_0000AxINzGHxGjrZHKzv2i,18-08-2025,13:30:20,Flex,,,Transfers,-11,GBP,-11,GBP,Early payment towards House of MoMo,,,Flex,,-11,
tx_0000AxIO0IPypyhgpGN2Gn,18-08-2025,13:30:31,Flex,,,Transfers,-3.75,GBP,-3.75,GBP,Early payment towards Tesco,,,Flex,,-3.75,
tx_0000AxIO1Q6Zk7K1O5HOAl,18-08-2025,13:30:43,Flex,,,Transfers,-5.05,GBP,-5.05,GBP,Early payment towards Tesco,,,Flex,,-5.05,
tx_0000AxIO3b1y5mXY7SruSZ,18-08-2025,13:31:07,Flex,,,Transfers,-3.63,GBP,-3.63,GBP,Early payment towards Tesco,,,Flex,,-3.63,
tx_0000AxIO8kJ12G5gyu14KY,18-08-2025,13:32:02,Flex,,,Transfers,-21.35,GBP,-21.35,GBP,Extra payment towards Tesco,,,Flex,,-21.35,
tx_0000AxIOCDUSz4igVQoiyP,18-08-2025,13:32:40,Flex,,,Transfers,-6.33,GBP,-6.33,GBP,Early payment towards Tariq Halal Meats,,,Flex,,-6.33,
tx_0000AxIODj2NB9RaTBqLRq,18-08-2025,13:32:56,Flex,,,Transfers,-17,GBP,-17,GBP,Early payment towards Tesco,,,Flex,,-17,
tx_0000AxKCyOXaOMd1yc1SCH,19-08-2025,10:36:20,Faster payment,Apurv Renake,,Transfers,-15,GBP,-15,GBP,Apurv HSBC,,,Apurv HSBC,,-15,
tx_0000AxKDJBK0jcqX2GgaFV,19-08-2025,10:40:06,Monzo-to-Monzo,Rakshanda Ranadive,,General,300,GBP,300,GBP,Flight ticket ,,,,,,300
tx_0000AxKEfZoOSi09KPqodP,19-08-2025,10:55:21,Flex,,,Transfers,-60.69,GBP,-60.69,GBP,Early payment towards Chennai Dosa,,,Flex,,-60.69,
tx_0000AxKEh3m6XtTq6jd9V4,19-08-2025,10:55:37,Flex,,,Transfers,-26.09,GBP,-26.09,GBP,Early payment towards National Express,,,Flex,,-26.09,
tx_0000AxKEmczr1GASg9f37y,19-08-2025,10:56:37,Flex,,,Transfers,-35,GBP,-35,GBP,Early payment towards National Express,,,Flex,,-35,
tx_0000AxKEpJJQf4YC2IYa6j,19-08-2025,10:57:06,Flex,,,Transfers,-45,GBP,-45,GBP,Early payment towards UK Visas & Immigration,,,Flex,,-45,
tx_0000AxKEr2xASHAW8t4xW5,19-08-2025,10:57:25,Flex,,,Transfers,-45,GBP,-45,GBP,Early payment towards UK Visas & Immigration,,,Flex,,-45,
tx_0000AxN1OfhGc20adaawvB,20-08-2025,19:10:46,Flex,,,Transfers,-30.7,GBP,-30.7,GBP,Early payment towards National Express,,,Flex,,-30.7,
tx_0000AxOXhmO1M95p43zctF,21-08-2025,12:47:29,Card payment,Evri,🚚,General,-4.31,GBP,-4.31,GBP,,1 Capitol Close,,EVRI LIMITED           LEEDS         GBR,,-4.31,
tx_0000AxWw6QQW5iSnTh3b0s,25-08-2025,13:58:33,Card payment,Raya Grocery Limited,🍎,Groceries,-1.6,GBP,-1.6,GBP,,Stoney Street,,Raya Grocery Limited   London        GBR,,-1.6,
tx_0000AxY4V1G1nfsh11tbhC,26-08-2025,03:07:21,Direct Debit,PureGym,,Personal care,-28.99,GBP,-28.99,GBP,4.60038E+15,,,4.60038E+15,,-28.99,
tx_0000AxaUDEEjn93OMXKurR,27-08-2025,07:04:53,Faster payment,Apurv Renake,,Transfers,-20,GBP,-20,GBP,Apurv HSBC,,,Apurv HSBC,,-20,
tx_0000AxcjipLRlFYpOyCFdp,28-08-2025,09:08:05,Faster payment,RENAKE A,,Transfers,550,GBP,550,GBP,Rent Sept,,,Rent Sept,,,550
tx_0000AxcjuBriN4SYWgjl6P,28-08-2025,09:10:08,Faster payment,Mr Atharv N Yenpure,,Rent,-525,GBP,-525,GBP,Rent sept,,,Rent sept,,-525,
tx_0000AxgtjBFS6Laity6Gjh,30-08-2025,09:19:03,Card payment,Transport for London,🚆,Transport,-6,GBP,-6,GBP,"Travel charge for Saturday, 30 Aug","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-6,
tx_0000Axh0wepW80Uefls3O6,30-08-2025,10:39:55,Faster payment,SAHIL DHAGE,,Income,59,GBP,59,GBP,CHASE,,,CHASE,,,59
tx_0000Axh1QBVHj9mOmXY5C5,30-08-2025,10:45:16,Card payment,Dishoom Canary Wharf,🍽,Eating out,-52.2,GBP,-52.2,GBP,,13 Water Street,,Dishoom Canary Wharf   London        GBR,,-52.2,
tx_0000AxijEHn17WlYgOxWs5,31-08-2025,06:30:51,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000AxmSPHuO66Vo6NU7PO,02-09-2025,01:41:11,Flex,,,Income,30.7,GBP,30.7,GBP,Returned from Flex for National Express,,,Flex,,,30.7
tx_0000AxmSXkoWVn7b3wosa1,02-09-2025,01:42:43,Faster payment,SAHIL DHAGE,,Income,54,GBP,54,GBP,CHASE,,,CHASE,,,54
tx_0000AxpPgxf0OvwxYuY4Kg,03-09-2025,11:54:54,Faster payment,SAHIL DHAGE,,Income,500,GBP,500,GBP,CHASE,,,CHASE,,,500
tx_0000AxrWdXVOHE5D73yEEr,04-09-2025,12:22:08,Monzo-to-Monzo,Rakshanda Ranadive,,General,410,GBP,410,GBP,American Express ,,,,,,410
tx_0000AxrXMWTiwQSCbXwmRN,04-09-2025,12:30:16,Faster payment,AMERICAN EXP 3773,,Transfers,-765.02,GBP,-765.02,GBP,PB418391676825260,,,PB418391676825260,,-765.02,
tx_0000AxtI557GJIqdIKKkTZ,05-09-2025,08:48:28,Faster payment,Apurv Renake,,Bills,-60,GBP,-60,GBP,Gas Elect,,,Gas Elect,,-60,
tx_0000AxvSDHbJAFzviCEQOw,06-09-2025,09:51:25,Card payment,Transport for London,🚆,Transport,-1.75,GBP,-1.75,GBP,"Travel charge for Friday, 5 Sep",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-1.75,
tx_0000AxwYOuMGCSFQlEO4B8,06-09-2025,22:35:28,Card payment,Currys,🔌,Shopping,-53.55,GBP,-53.55,GBP,,Aviation House  125 Kingsway,,Klarna*Currys          London        GBR,,-53.55,
tx_0000Axxgn0jj86tES8VmoV,07-09-2025,11:44:10,Card payment,Transport for London,🚆,Transport,-2.9,GBP,-2.9,GBP,"Travel charge for Friday, 5 Sep",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-2.9,
tx_0000AxyQOLVZMNoAh1lQSP,07-09-2025,20:15:09,Monzo-to-Monzo,Atharv Yenpure,,Expenses,-50,GBP,-50,GBP,,,,,,-50,
tx_0000AxypLpgbCVAVBo5uqo,08-09-2025,00:54:49,Card payment,Google,💻,Entertainment,0,GBP,0,GBP,Active card check,,,GOOGLE *TEMPORARY HOLD g.co/helppay# GBR,,0,
tx_0000AxypP9zABUcoydsc2k,08-09-2025,00:55:25,Card payment,Google Play,💻,Entertainment,-9.99,GBP,-9.99,GBP,,5 New Street Square,,Google Play Apps       London        GBR,,-9.99,
tx_0000AxzktM6ZNr2UgRRGdt,08-09-2025,11:39:34,Card payment,Uber,🚖,Transport,-58.96,GBP,-58.96,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-58.96,
tx_0000Ay0Ks61LIPcDvTfNKb,08-09-2025,18:22:43,Card payment,Uber,🚖,Transport,1.5,GBP,1.5,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,,1.5
tx_0000Ay0vfUllfL4fGX3H2A,09-09-2025,01:15:01,Card payment,Transport for London,🚆,Transport,-13.9,GBP,-13.9,GBP,"Travel charge for Monday, 8 Sep","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-13.9,
tx_0000Ay9GsjsKSywe656NHf,13-09-2025,01:50:25,Card payment,Uber,🚖,Transport,-16.37,GBP,-16.37,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-16.37,
tx_0000Ay9zbC6XGhIWRkYyqA,13-09-2025,10:11:28,Card payment,Transport for London,🚆,Transport,-2.3,GBP,-2.3,GBP,"Travel charge for Friday, 12 Sep",50 Victoria Street,,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,,-2.3,
tx_0000AyC0RMOKefUipkVOwD,14-09-2025,09:30:19,Card payment,Uber Eats,🍽,Eating out,-1.96,GBP,-1.96,GBP,,Aldgate Tower First Floor,,UBER   * EATS PENDING  London        GBR,,-1.96,
tx_0000AyGl6L3JuWl1uS326U,16-09-2025,16:32:00,Card payment,Jan Theodorse,,General,-22.42,GBP,-22.42,GBP,,York Road,,Jan Theodorse          London        GBR,,-22.42,
tx_0000AyGlRoF2a8roi0eyWH,16-09-2025,16:35:52,Faster payment,SAHIL DHAGE,,Income,23,GBP,23,GBP,CHASE,,,CHASE,,,23
tx_0000AyItWR7NAc3HFqxiOw,17-09-2025,17:15:47,Card payment,Tesco,🍏 ,Groceries,-3.2,GBP,-3.2,GBP,,Jamaica Road,,TESCO STORES 4359      LONDON        GBR,,-3.2,
tx_0000AyLIeaRNHNJ8bSDoX3,18-09-2025,21:06:48,Card payment,Uber Payments UK,🍽,Eating out,-26.94,GBP,-26.94,GBP,,2 Leman Street,,Uber Payments UK       London        GBR,,-26.94,
tx_0000AyLIwQUozUqYDVlr7Z,18-09-2025,21:10:01,Faster payment,A Yenpure,,Income,26,GBP,26,GBP,A Yenpure,,,A Yenpure,,,26
tx_0000AyRLvGPUTEmronBkR7,21-09-2025,19:11:41,Faster payment,A Yenpure,,Income,14,GBP,14,GBP,A Yenpure,,,A Yenpure,,,14
tx_0000AySkfIC0lc4GTCjI49,22-09-2025,11:23:39,Monzo-to-Monzo,Rakshanda Ranadive,,General,200,GBP,200,GBP,Gift 🎁,,,,,,200
tx_0000AySuV6ezmyGmqndZPF,22-09-2025,13:13:51,Card payment,Seelans Superstore,🍎,Groceries,-58.02,GBP,-58.02,GBP,,332-338 High Street North,,SEELANS SUPERSTORE     London        GBR,,-58.02,
tx_0000AySzlqhasD7ZkajNx6,22-09-2025,14:12:54,Card payment,Vasantha Vilas - East,🍽,Eating out,-14.82,GBP,-14.82,GBP,,206 High Street North,,VASANTHA VILAS - EAST  LONDON        GBR,,-14.82,
tx_0000AyYFpF911Y1yysiuwL,25-09-2025,03:06:22,Direct Debit,PureGym,,Personal care,-34.99,GBP,-34.99,GBP,4.60038E+15,,,4.60038E+15,,-34.99,
tx_0000AyizOgQvzkH1VI8Wyw,30-09-2025,07:24:06,monzo_paid,,,Bills,-7,GBP,-7,GBP,,,,Perks,,-7,
tx_0000Ays7FjgP5kWaIMAyLi,04-10-2025,17:04:31,Faster payment,A Yenpure,,Income,54,GBP,54,GBP,A Yenpure,,,A Yenpure,,,54
tx_0000AysITY9PrbhXElXsY9,04-10-2025,19:10:17,Flex,,,Transfers,-138.86,GBP,-138.86,GBP,"Early payment towards UK Visas & Immigration, UK Visas & Immigration and 3 more",,,Flex,,-138.86,
tx_0000AyvPezn2iygwYDuKDx,06-10-2025,07:14:55,Faster payment,Apurv Renake,,Bills,-65,GBP,-65,GBP,Apurv HSBC,,,Apurv HSBC,,-65,
tx_0000AyvjVYyN3jGxTwovOT,06-10-2025,10:57:19,Card payment,Klarna,💳,Bills,-53.55,GBP,-53.55,GBP,,,,KLARNA FSUK            LONDON        GBR,,-53.55,
tx_0000AyyEAW6C2DHLK7dqFN,07-10-2025,15:50:17,Card payment,Uber,🚖,Transport,-18.01,GBP,-18.01,GBP,,Aldgate Tower First Floor,,UBER   * PENDING       London        GBR,,-18.01,
tx_0000AyyKwDaikSgotc5vgQ,07-10-2025,17:06:08,Card payment,Uber,🚖,Transport,-19.51,GBP,-19.51,GBP,,Aldgate Tower First Floor,,UBER   *TRIP           London        GBR,,-19.51,
